Student_ID,ID,Classes_ID,Letter_Grade,Grade_Level,Credit_Type,Credit_Awarded,Credit_Potential
164078,23752022,3730103,F,9,MTH,0,0.5
164078,23752264,3736730,B,9,OTHER,0.5,0.5
164078,23750977,3736734,F,9,SCI,0,0.5
92050,23591236,3750915,B,10,PE,0.5,0.5
190387,23499430,3759338,C,9,MTH,0.5,0.5
190387,24206024,3759339,C,9,MTH,0.5,0.5
262969,24194191,3766931,F,11,ELA,0,0.5
705860,24192311,3767422,A,9,ELA,0.5,0.5
329231,24190518,3767422,A,9,ELA,0.5,0.5
167071,24190636,3767422,C,9,ELA,0.5,0.5
240541,24196453,3767646,F,10,ELA,0,0.5
662140,24191051,3767682,D,10,ELA,0.5,0.5
556785,24195067,3767682,F,10,ELA,0,0.5
489321,24195936,3768342,F,10,ELA,0,0.5
262969,24194343,3770521,F,11,SCI,0,0.5
705860,24189162,3770709,C,9,SCI,0.5,0.5
167071,24189692,3770808,D,9,SCI,0.5,0.5
329231,24188408,3771186,B,9,SCI,0.5,0.5
489321,24191038,3771297,F,10,SCI,0,0.5
240541,24195414,3771422,F,10,SCI,0,0.5
578701,24188413,3771539,B,10,SCI,0.5,0.5
329231,24195605,3772058,B,9,OTHER,0.5,0.5
556785,24188721,3773592,F,10,SCI,0,0.5
329231,24188377,3774251,A,9,SS,0.5,0.5
705860,24191287,3774483,B,9,SS,0.5,0.5
167071,24189973,3774483,D,9,SS,0.5,0.5
578701,24195489,3775166,A,10,PE,0.5,0.5
240541,24191163,3775563,F,10,MTH,0,0.5
556785,24189709,3775828,C,10,MTH,0.5,0.5
262969,24193877,3777979,D,11,MTH,0.5,0.5
329231,24194776,3778216,B,9,MTH,0.5,0.5
489321,24194902,3778328,F,10,LANG,0,0.5
662140,24195626,3778371,C,10,LANG,0.5,0.5
262969,24195287,3778678,F,11,LANG,0,0.5
240541,24194182,3778792,F,10,LANG,0,0.5
240541,24188946,3779440,F,10,SS,0,0.5
578701,24194811,3779667,A,10,SS,0.5,0.5
556785,24192224,3779683,F,10,SS,0,0.5
662140,24190367,3779736,F,10,SS,0,0.5
489321,24193127,3779787,D,10,SS,0.5,0.5
705860,24193130,3780126,C,9,OTHER,0.5,0.5
167071,24190810,3780126,F,9,OTHER,0,0.5
329231,24189574,3780402,A,9,OTHER,0.5,0.5
167071,24195491,3781083,D,9,MTH,0.5,0.5
705860,24189259,3781189,A,9,MTH,0.5,0.5
240541,23734303,3784104,B,10,SS,0.5,0.5
662140,23738549,3784104,C,10,SS,0.5,0.5
131045,23740418,3786655,A,10,PE,0.5,0.5
578701,24190309,3787191,A,10,LANG,0.5,0.5
705860,24194447,3787191,A,9,ART,0.5,0.5
578701,24189280,3787193,A,10,ELA,0.5,0.5
578701,24190821,3787395,C,10,MTH,0.5,0.5
489321,24195074,3787395,F,10,MTH,0,0.5
262969,24194043,3787616,F,11,SS,0,0.5
489321,24196025,3790590,D,10,PE,0.5,0.5
228721,23748049,3791248,A,10,OTHER,0.5,0.5
240541,24193958,3793055,F,10,PE,0,0.5
556785,24195915,3793057,B,10,LANG,0.5,0.5
556785,24191620,3793058,P,10,OTHER,0.5,0.5
164078,24188207,3795533,C,9,ELA,0.5,0.5
815114,24186461,3795724,D,10,MTH,0.5,0.5
319366,24187938,3797036,B,10,MTH,0.5,0.5
815114,24186401,3797127,A,10,ELA,0.5,0.5
319366,24186275,3797127,C,10,ELA,0.5,0.5
167071,24193292,3800201,P,9,OTHER,0.5,0.5
262969,24192371,3800383,C,11,ART,0.5,0.5
740143,24243594,3801071,A,9,ART,0.5,0.5
871203,24186731,3802349,C,10,PE,0.5,0.5
740143,24244211,3802532,A,9,OTHER,0.5,0.5
131045,24184612,3803051,C,10,ELA,0.5,0.5
306092,24184590,3803058,F,10,ELA,0,0.5
131045,24184717,3803328,C,10,SS,0.5,0.5
306092,24184357,3803334,D,10,SS,0.5,0.5
131045,24183950,3803449,A,10,SCI,0.5,0.5
306092,24184701,3803455,C,10,SCI,0.5,0.5
306092,24184508,3803547,C,10,MTH,0.5,0.5
131045,24185069,3803747,C,10,MTH,0.5,0.5
306092,24184824,3804592,C,10,LANG,0.5,0.5
131045,24185996,3810019,F,10,PE,0,0.5
126364,24240936,3814756,B,10,OTHER,1.5,1.5
92050,24242000,3814903,B,10,OTHER,1.5,1.5
319366,24187013,3815139,F,10,SS,0,0.5
815114,24186463,3815178,B,10,SS,0.5,0.5
936412,24224254,3815270,A,10,ELA,0.5,0.5
936412,24224561,3815271,A,10,SS,0.5,0.5
319366,24188006,3815389,A,10,SCI,0.5,0.5
815114,24186997,3815404,A,10,SCI,0.5,0.5
936412,24224425,3816000,A,10,OTHER,0.5,0.5
131045,24183836,3816382,C,10,LANG,0.5,0.5
306092,24183928,3816415,C,10,ART,0.5,0.5
936412,24224431,3817158,A,10,MTH,0.5,0.5
936412,24224388,3817159,A,10,SCI,0.5,0.5
936412,24224337,3817160,A,10,SCI,0.5,0.5
349393,24237141,3818076,C,10,PE,0.5,0.5
936412,24224447,3818093,A,10,OTHER,0.5,0.5
349393,24237960,3818493,A,10,SS,0.5,0.5
349393,24235736,3818925,B,10,ELA,0.5,0.5
987506,24238499,3819148,C,10,SS,0.5,0.5
349393,24237547,3819439,A,10,SCI,0.5,0.5
987506,24236482,3819573,F,10,MTH,0,0.5
349393,24238304,3819704,D,10,MTH,0.5,0.5
987506,24235781,3820054,F,10,SCI,0,0.5
987506,24238507,3821774,C,10,PE,0.5,0.5
987506,24237879,3822028,D,10,ELA,0.5,0.5
815114,24187043,3823791,C,10,MTH,0.5,0.5
164078,24186209,3823791,D,9,MTH,0.5,0.5
349393,24238137,3825555,F,10,ART,0,0.5
987506,24236213,3825572,A,10,ART,0.5,0.5
815114,24187982,3826805,B,10,OTHER,0.5,0.5
92050,24242701,3827695,C,10,MTH,0.5,0.5
319366,24187606,3827978,D,10,OTHER,0.5,0.5
319366,24188233,3827979,F,10,OTHER,0,0.5
92050,24241345,3829054,A,10,ELA,0.5,0.5
92050,24242138,3829125,B,10,OTHER,0.5,0.5
92050,24242325,3829389,C,10,SCI,0.5,0.5
164078,24188081,3834969,D,9,SCI,0.5,0.5
228721,24198286,3835263,C,10,ELA,0.5,0.5
228721,24198396,3836135,D,10,MTH,0.5,0.5
228721,24198277,3836685,B,10,SS,0.5,0.5
228721,24199018,3838251,C,10,SCI,0.5,0.5
126364,24239744,3840125,B,10,SS,0.5,0.5
126364,24240751,3840163,A,10,ELA,0.5,0.5
519474,24221789,3842813,C,10,MTH,0.5,0.5
519474,24224111,3842814,D,10,OTHER,0.5,0.5
519474,24221265,3842816,A,10,LANG,0.5,0.5
519474,24221843,3842817,B,10,SS,0.5,0.5
164078,24187210,3844945,D,9,SS,0.5,0.5
190387,24205651,3845093,A,9,PE,0.5,0.5
126364,24239825,3845697,A,10,MTH,0.5,0.5
126364,24240064,3845698,C,10,SCI,0.5,0.5
152334,24217822,3846565,F,9,OTHER,0,0.5
906838,24182420,3851836,A,9,ELA,0.5,0.5
906838,24183203,3851837,C,9,MTH,0.5,0.5
906838,24183427,3851838,A,9,SCI,0.5,0.5
906838,24183513,3851839,D,9,OTHER,0.5,0.5
906838,24183450,3851840,C,9,SS,0.5,0.5
228721,24198257,3853656,D,10,LANG,0.5,0.5
93007,24234702,3855370,C,9,SCI,0.5,0.5
228721,24198897,3857661,A,10,ART,0.5,0.5
190387,24203767,3861719,P,9,OTHER,0.5,0.5
871203,24186750,3874947,B,10,OTHER,0.5,0.5
519474,24223584,3881111,C,10,SCI,0.5,0.5
662140,24190334,3894272,F,10,ART,0,0.5
662140,24194335,3894273,F,10,MTH,0,0.5
662140,24190701,3894274,F,10,SCI,0,0.5
164078,24186727,3906446,A,9,OTHER,0.5,0.5
164078,24187404,3906447,P,9,OTHER,0.5,0.5
889495,25327459,3956893,A,11,SS,0.5,0.5
889495,25331112,3956894,B,11,OTHER,0.5,0.5
889495,25329995,3956895,A,11,LANG,0.5,0.5
889495,25319579,3956896,A,11,MTH,0.5,0.5
889495,25890690,3957556,A,11,SS,0.5,0.5
889495,25891570,3957557,A,11,OTHER,0.5,0.5
889495,25896316,3957558,A,11,LANG,0.5,0.5
889495,25885783,3957559,A,11,MTH,0.5,0.5
621001,25327181,3964501,B,11,OTHER,0.5,0.5
621001,25330378,3964503,B,11,ELA,0.5,0.5
621001,25329242,3964504,C,11,SS,0.5,0.5
621001,25330382,3964505,C,11,LANG,0.5,0.5
621001,25890643,3964506,A,11,LANG,0.5,0.5
621001,25894684,3964507,C,11,MTH,0.5,0.5
621001,25885377,3964508,B,11,SCI,0.5,0.5
413254,25319783,3964628,C,10,OTHER,0.5,0.5
413254,25886802,3964682,C,10,OTHER,0.5,0.5
413254,25892247,3964685,C,10,SS,0.5,0.5
413254,25324807,3964686,D,10,SS,0.5,0.5
413254,25322146,3964687,D,10,LANG,0.5,0.5
413254,25889237,3964688,A,10,LANG,0.5,0.5
413254,25328571,3964689,B,10,MTH,0.5,0.5
413254,25886459,3964690,D,10,MTH,0.5,0.5
413254,25327872,3964691,C,10,SCI,0.5,0.5
413254,25890828,3964692,B,10,SCI,0.5,0.5
621001,25892785,3969743,B,11,OTHER,0.5,0.5
621001,25891371,3969745,C,11,ELA,0.5,0.5
621001,25896128,3969746,B,11,SS,0.5,0.5
621001,25331547,3969747,C,11,MTH,0.5,0.5
621001,25319090,3969748,C,11,SCI,0.5,0.5
936412,25289446,3992338,A,11,ELA,0.5,0.5
936412,25289313,3992339,B,11,OTHER,0.5,0.5
936412,25289376,3992340,A,11,SCI,0.5,0.5
936412,25289697,3992344,C,11,MTH,0.5,0.5
413254,25327546,3996494,C,10,ELA,0.5,0.5
413254,25892284,3996495,B,10,ELA,0.5,0.5
815114,25392926,3997078,B,11,ELA,0.5,0.5
319366,25390944,3997078,C,10,ELA,0.5,0.5
815114,25912662,3997103,A,11,ELA,0.5,0.5
319366,25912033,3997103,C,10,ELA,0.5,0.5
167071,25402566,3998142,F,10,MTH,0,0.5
167071,25406752,3998143,D,10,ELA,0.5,0.5
815114,25392813,4006269,A,11,SS,0.5,0.5
319366,25390840,4006269,C,10,SS,0.5,0.5
815114,25913526,4006291,A,11,SS,0.5,0.5
319366,25913765,4006291,A,10,SS,0.5,0.5
815114,25390838,4007857,B,11,MTH,0.5,0.5
815114,25911938,4007858,B,11,MTH,0.5,0.5
815114,25392314,4007864,B,11,SCI,0.5,0.5
815114,25912860,4007865,A,11,SCI,0.5,0.5
987506,25383481,4028519,F,10,LANG,0,0.5
987506,25385534,4028520,D,10,SCI,0.5,0.5
987506,25385776,4028524,C,10,SS,0.5,0.5
349393,25383762,4118662,A,11,MTH,0.5,0.5
349393,25383307,4118664,A,11,SS,0.5,0.5
349393,25384158,4118666,A,11,SCI,0.5,0.5
578701,25398664,4126325,A,11,SCI,0.5,0.5
578701,25405698,4126326,C,11,MTH,0.5,0.5
329231,25406187,4127192,B,10,PE,0.5,0.5
329231,25404438,4127193,B,10,MTH,0.5,0.5
705860,25405447,4127196,A,10,ELA,0.5,0.5
329231,25398997,4127196,B,10,ELA,0.5,0.5
329231,25396583,4127200,B,10,SS,0.5,0.5
329231,25406542,4127201,B,10,SCI,0.5,0.5
228721,25344240,4136274,D,11,ELA,0.5,0.5
228721,25343166,4136307,B,11,MTH,0.5,0.5
228721,25343458,4140677,C,11,LANG,0.5,0.5
228721,25342752,4142135,B,11,SS,0.5,0.5
228721,25342786,4181641,C,11,SCI,0.5,0.5
255674,25234088,4205252,C,11,OTHER,0.5,0.5
255674,25928627,4205253,B,11,OTHER,0.5,0.5
255674,25231587,4205254,A,11,ELA,0.5,0.5
255674,25927104,4205255,A,11,ELA,0.5,0.5
255674,25236388,4205256,A,11,SS,0.5,0.5
255674,25927750,4205257,B,11,SS,0.5,0.5
578701,25406773,4215690,A,11,OTHER,0.5,0.5
578701,25400637,4215691,B,11,ELA,0.5,0.5
578701,25404803,4215693,A,11,SS,0.5,0.5
578701,25403559,4215694,A,11,LANG,0.5,0.5
93007,25236268,4231418,C,10,MTH,0.5,0.5
93007,25234787,4231419,D,10,LANG,0.5,0.5
93007,25234315,4231420,C,10,ELA,0.5,0.5
93007,25233098,4231422,D,10,SS,0.5,0.5
93007,25926805,4231429,B,10,SCI,0.5,0.5
93007,25234198,4231431,A,10,OTHER,0.5,0.5
93007,25233972,4231432,C,10,SCI,0.5,0.5
93007,25928401,4231433,C,10,SS,0.5,0.5
93007,25927536,4231434,F,10,ELA,0,0.5
93007,25925324,4231435,C,10,LANG,0.5,0.5
93007,25925266,4231436,C,10,MTH,0.5,0.5
93007,25925267,4231438,A,10,OTHER,0.5,0.5
662140,25403315,4292555,F,10,ELA,0,0.5
871203,25391445,4309183,B,11,OTHER,0.5,0.5
190387,25177836,4315918,A,10,ART,0.5,0.5
190387,25878363,4315919,C,10,ART,0.5,0.5
190387,25177572,4315935,B,10,ART,0.5,0.5
190387,25878318,4315937,B,10,ART,0.5,0.5
190387,25178907,4315939,B,10,ART,0.5,0.5
190387,25879349,4315940,A,10,ART,0.5,0.5
190387,25178439,4315943,F,10,ELA,0,0.5
190387,25877757,4315944,F,10,ELA,0,0.5
190387,25877533,4316011,D,10,MTH,0.5,0.5
190387,25179075,4316033,C,10,SCI,0.5,0.5
190387,25878458,4316034,C,10,SCI,0.5,0.5
190387,25178149,4316038,F,10,SS,0,0.5
190387,25877490,4316039,F,10,SS,0,0.5
190387,25178914,4316040,D,10,OTHER,0.5,0.5
936412,25289591,4317428,A,11,LANG,0.5,0.5
519474,25191655,4338307,C,11,SCI,0.5,0.5
519474,25931490,4338308,C,11,SCI,0.5,0.5
519474,25193776,4338309,B,11,MTH,0.5,0.5
519474,25933177,4338310,B,11,MTH,0.5,0.5
519474,25193708,4338662,B,11,SS,0.5,0.5
519474,25933351,4338663,C,11,SS,0.5,0.5
519474,25192179,4338667,B,11,LANG,0.5,0.5
519474,25930700,4338668,A,11,LANG,0.5,0.5
519474,25193320,4338880,B,11,ELA,0.5,0.5
519474,25933629,4338881,C,11,ELA,0.5,0.5
519474,25192413,4338884,B,11,OTHER,0.5,0.5
519474,25931923,4338911,B,11,OTHER,0.5,0.5
783135,25272925,4363541,D,9,SCI,0.5,0.5
783135,25274162,4363634,D,9,SS,0.5,0.5
783135,25273150,4363814,D,9,ELA,0.5,0.5
783135,25273682,4363856,C,9,MTH,0.5,0.5
164078,25392927,4369636,F,9,SS,0,0.5
164078,25390957,4369638,F,9,MTH,0,0.5
164078,25392034,4369642,D,9,ELA,0.5,0.5
164078,25391884,4369645,B,9,SCI,0.5,0.5
164078,25390673,4369647,D,9,MTH,0.5,0.5
164078,25478825,4369650,D,9,SCI,0.5,0.5
783135,25274373,4375260,B,9,ART,0.5,0.5
783135,25273233,4377913,A,9,OTHER,0.5,0.5
92050,25268825,4378273,B,11,ELA,0.5,0.5
92050,25269772,4378295,D,11,MTH,0.5,0.5
92050,25269578,4378298,C,11,LANG,0.5,0.5
131045,25434919,4383545,D,11,SS,0.5,0.5
131045,25434508,4383546,A,11,ELA,0.5,0.5
131045,25433654,4383547,C,11,MTH,0.5,0.5
131045,25434832,4383548,D,11,SCI,0.5,0.5
131045,25433825,4383549,B,11,LANG,0.5,0.5
889495,25325883,4384145,C,11,ELA,0.5,0.5
889495,25894666,4384148,C,11,ELA,0.5,0.5
306092,25433509,4385104,C,11,SCI,0.5,0.5
306092,25434498,4385105,A,11,LANG,0.5,0.5
306092,25434911,4385106,C,11,SS,0.5,0.5
306092,25435282,4385107,C,11,ELA,0.5,0.5
306092,25435297,4385110,D,11,MTH,0.5,0.5
319366,26281285,4386854,B,10,MTH,0.5,0.5
319366,24907446,4386855,B,10,SS,0.5,0.5
567785,25360434,4389584,C,9,SCI,0.5,0.5
567785,25898656,4389612,D,9,SCI,0.5,0.5
567785,25361296,4389640,B,9,OTHER,0.5,0.5
567785,25898879,4389668,D,9,OTHER,0.5,0.5
567785,25359347,4389752,C,9,PE,0.5,0.5
567785,25898318,4389780,B,9,PE,0.5,0.5
567785,25359026,4389808,B,9,MTH,0.5,0.5
567785,25897849,4389836,A,9,MTH,0.5,0.5
567785,25360428,4389864,A,9,SS,0.5,0.5
567785,25899224,4389892,B,9,SS,0.5,0.5
190387,25177351,4394488,D,10,MTH,0.5,0.5
906838,25424439,4397847,B,10,ELA,0.5,0.5
906838,25424275,4398135,C,10,SCI,0.5,0.5
906838,25424190,4398280,C,10,MTH,0.5,0.5
906838,25424547,4398829,C,10,ART,0.5,0.5
740143,25274562,4406486,A,9,ART,0.5,0.5
815114,25393070,4408225,B,11,LANG,0.5,0.5
167071,25397095,4420236,C,10,SS,0.5,0.5
167071,25397886,4420239,C,10,ART,0.5,0.5
152334,25361228,4423481,C,10,ELA,0.5,0.5
152334,25897800,4423516,D,10,ELA,0.5,0.5
152334,25361479,4423551,C,10,MTH,0.5,0.5
152334,25896873,4423586,B,10,MTH,0.5,0.5
152334,25358636,4423621,D,10,SCI,0.5,0.5
152334,25897420,4423656,D,10,SCI,0.5,0.5
152334,25898156,4423726,B,10,SS,0.5,0.5
152334,25358506,4423761,B,10,SS,0.5,0.5
152334,25357862,4423866,D,10,LANG,0.5,0.5
152334,25898926,4423901,D,10,LANG,0.5,0.5
152334,25357932,4424006,C,10,ART,0.5,0.5
152334,25899502,4424041,D,10,ART,0.5,0.5
126364,25294714,4443001,B,11,SS,0.5,0.5
126364,25296654,4443003,D,11,MTH,0.5,0.5
126364,25296341,4443004,C,11,ELA,0.5,0.5
138542,25270088,4443631,A,9,OTHER,0.5,0.5
138542,25270178,4443633,A,9,PE,0.5,0.5
906838,25424086,4445339,P,10,OTHER,0.5,0.5
871203,25392394,4445514,A,11,PE,0.5,0.5
740143,25274890,4445957,A,9,OTHER,0.5,0.5
489650,25234254,4449432,F,10,MTH,0,0.5
489650,25236461,4449433,A,10,PE,0.5,0.5
489650,25232493,4449434,F,10,ELA,0,0.5
489650,25234255,4449437,F,10,SCI,0,0.5
489650,25234661,4449438,D,10,SS,0.5,0.5
489650,25925132,4449447,F,10,MTH,0,0.5
489650,25927055,4449450,F,10,SS,0,0.5
662140,25401510,4450599,F,10,ART,0,0.5
662140,25398624,4450661,D,10,SCI,0.5,0.5
662140,25401511,4450665,F,10,SS,0,0.5
92050,25269360,4456766,A,11,SS,0.5,0.5
567785,25361857,4473017,A,9,OTHER,0.5,0.5
567785,25358044,4473019,B,9,ELA,0.5,0.5
567785,25899018,4473021,C,9,ELA,0.5,0.5
567785,25898644,4473024,A,9,OTHER,0.5,0.5
473448,25227356,4484941,A,9,PE,0.5,0.5
662140,25397807,4490172,D,10,MTH,0.5,0.5
889495,25323043,4492220,B,11,SCI,0.5,0.5
889495,25886577,4492221,A,11,SCI,0.5,0.5
131348,25186878,4497851,B,11,SCI,0.5,0.5
131348,25181519,4497854,D,11,MTH,0.5,0.5
131348,25182369,4497857,B,11,ELA,0.5,0.5
131348,25181776,4497967,B,11,SS,0.5,0.5
131348,25186516,4497968,C,11,OTHER,0.5,0.5
131348,25184970,4497969,B,11,LANG,0.5,0.5
131348,25185698,4497970,C,11,ART,0.5,0.5
489321,24896249,4498374,B,11,MTH,0.5,0.5
262969,24896189,4498374,B,12,MTH,0.5,0.5
489321,24896336,4498377,A,11,LANG,0.5,0.5
262969,24896479,4498377,A,12,LANG,0.5,0.5
152334,25357779,4502711,C,10,MTH,0.5,0.5
152334,25898687,4502712,D,10,MTH,0.5,0.5
92050,25268804,4517373,B,11,ART,1.5,1.5
936412,25289255,4520717,A,11,OTHER,0.5,0.5
126364,25295414,4523453,B,11,ART,0.5,0.5
126364,25295967,4523454,B,11,SCI,0.5,0.5
126364,25295039,4523455,C,11,PE,0.5,0.5
815114,25391236,4530604,A,11,ART,0.5,0.5
255674,25234001,4533774,A,11,OTHER,1.5,1.5
262969,24896522,4538994,B,12,SS,0.5,0.5
329231,25398460,4539266,A,10,OTHER,0.5,0.5
158592,24895524,4572241,F,10,MTH,0,0.5
158592,24895182,4572242,F,10,LANG,0,0.5
158592,24895883,4572243,D,10,PE,0.5,0.5
158592,24894550,4572246,A,10,SS,0.5,0.5
158592,24895738,4572247,B,10,ELA,0.5,0.5
158592,24894510,4572250,C,10,ELA,0.5,0.5
705860,25405965,4574522,A,10,MTH,0.5,0.5
705860,25406485,4574526,C,10,SCI,0.5,0.5
167071,25402543,4574526,F,10,SCI,0,0.5
319366,25391449,4574797,C,10,LANG,1.5,1.5
167071,25405817,4588400,P,10,OTHER,0.5,0.5
349393,25385672,4600180,B,11,ELA,0.5,0.5
349393,25385913,4600181,C,11,LANG,0.5,0.5
987506,25385260,4611301,F,10,ELA,0,0.5
987506,25385072,4611302,F,10,MTH,0,0.5
705860,25400998,4612441,B,10,OTHER,1.5,1.5
489650,25926574,4621475,F,10,ART,0,0.5
489650,25234125,4621476,F,10,ART,0,0.5
319366,25392432,4621940,A,10,MTH,0.5,0.5
556785,25398424,4623470,F,10,ELA,0,0.5
556785,25398584,4623471,D,10,SCI,0.5,0.5
556785,25403730,4623472,C,10,LANG,0.5,0.5
556785,25405143,4623473,C,10,SS,0.5,0.5
556785,25400496,4623474,P,10,OTHER,0.5,0.5
152334,25751822,4632105,B,10,SS,0.5,0.5
936412,25289284,4639669,A,11,SS,0.5,0.5
116,25233984,4676858,A,9,OTHER,0.5,0.5
116,25235522,4676859,A,9,SS,0.5,0.5
116,25232639,4676860,B,9,ART,0.5,0.5
116,25231549,4677012,A,9,ELA,0.5,0.5
116,25236442,4677013,D,9,SCI,0.5,0.5
116,25236350,4677014,C,9,MTH,0.5,0.5
262969,25442646,4682068,F,12,PE,0,0.5
489321,25442575,4684882,C,11,LANG,0.5,0.5
262969,25442631,4684882,C,12,LANG,0.5,0.5
489321,25442447,4684884,F,11,MTH,0,0.5
158592,25442948,4685557,F,10,MTH,0,0.5
158592,25443777,4685560,C,10,SCI,0.5,0.5
158592,25442870,4685911,F,10,SS,0,0.5
158592,25444161,4685912,D,10,SCI,0.5,0.5
158592,25444011,4685913,F,10,SCI,0,0.5
158592,25443350,4685914,F,10,MTH,0,0.5
987506,25384072,4686324,B,10,OTHER,0.5,0.5
349393,25383234,4686344,A,11,OTHER,0.5,0.5
116,25926161,4691894,C,9,MTH,0.5,0.5
116,25927030,4691895,B,9,SCI,0.5,0.5
116,25927910,4691897,C,9,ELA,0.5,0.5
116,25928562,4691898,F,9,ART,0,0.5
556785,25401953,4694226,C,10,MTH,0.5,0.5
240541,25400072,4694226,D,11,MTH,0.5,0.5
240541,25397189,4694227,B,11,SS,0.5,0.5
240541,25404260,4694229,B,11,ELA,0.5,0.5
228721,25343018,4696732,A,11,ART,0.5,0.5
306092,25434139,4703358,A,11,OTHER,0.5,0.5
131045,25436115,4703358,A,11,OTHER,0.5,0.5
164078,25390556,4704068,A,9,OTHER,0.5,0.5
164078,25913729,4704068,A,9,OTHER,0.5,0.5
131045,25434393,4707322,A,11,ART,0.5,0.5
556785,25869884,4723579,C,10,ELA,0.5,0.5
705860,25875890,4723716,A,10,SCI,0.5,0.5
167071,25875338,4723716,F,10,SCI,0,0.5
578701,25869249,4723771,B,11,SS,0.5,0.5
556785,25873175,4724042,F,10,SS,0,0.5
578701,25870907,4724335,B,11,ELA,0.5,0.5
131045,25920835,4728934,B,11,LANG,0.5,0.5
306092,25921928,4728940,B,11,LANG,0.5,0.5
578701,25874169,4730394,A,11,OTHER,0.5,0.5
167071,25876508,4730957,D,10,ELA,0.5,0.5
705860,25872799,4731075,A,10,ELA,0.5,0.5
329231,25875737,4731075,B,10,ELA,0.5,0.5
473448,25882461,4731609,A,9,PE,0.5,0.5
306092,25920831,4733634,D,11,SS,0.5,0.5
131045,25920825,4733773,A,11,ELA,0.5,0.5
306092,25922184,4733803,A,11,ELA,0.5,0.5
131045,25921887,4733873,C,11,SCI,0.5,0.5
306092,25921566,4733873,D,11,SCI,0.5,0.5
167071,25875185,4734217,F,10,MTH,0,0.5
306092,25922191,4734428,D,11,MTH,0.5,0.5
329231,25873399,4734600,A,10,MTH,0.5,0.5
131045,25920210,4734630,C,11,MTH,0.5,0.5
329231,25873401,4734828,A,10,SS,0.5,0.5
167071,25875093,4735578,C,10,SS,0.5,0.5
578701,25873058,4735966,A,11,LANG,0.5,0.5
556785,25876826,4736119,F,10,LANG,0,0.5
92050,25924085,4738791,A,11,SS,0.5,0.5
131045,25920596,4740047,B,11,OTHER,0.5,0.5
131045,25920528,4740048,F,11,SS,0,0.5
92050,25924103,4740744,A,11,ELA,0.5,0.5
92050,25923056,4741149,C,11,MTH,0.5,0.5
138542,25924424,4741820,F,9,PE,0,0.5
92050,25923675,4742331,C,11,LANG,0.5,0.5
349393,25909084,4743467,B,11,MTH,0.5,0.5
987506,25911539,4743885,F,10,SCI,0,0.5
349393,25911141,4743956,A,11,SCI,0.5,0.5
987506,25910974,4744178,D,10,SS,0.5,0.5
987506,25911102,4744245,C,10,OTHER,0.5,0.5
349393,25909798,4744257,A,11,OTHER,0.5,0.5
936412,25884780,4744593,A,11,ELA,0.5,0.5
936412,25884788,4744594,A,11,SS,0.5,0.5
936412,25884998,4744596,A,11,SCI,0.5,0.5
936412,25885040,4744598,B,11,MTH,0.5,0.5
936412,25884823,4744600,A,11,OTHER,0.5,0.5
936412,25884848,4744601,A,11,LANG,0.5,0.5
987506,25909847,4745021,F,10,ELA,0,0.5
349393,25910602,4745287,A,11,SS,0.5,0.5
987506,25911438,4745468,F,10,MTH,0,0.5
987506,25911295,4745787,F,10,LANG,0,0.5
349393,25909248,4745855,D,11,LANG,0.5,0.5
349393,25909721,4748029,B,11,ELA,0.5,0.5
578701,25872547,4751028,A,11,SCI,0.5,0.5
578701,25870814,4751029,D,11,MTH,0.5,0.5
705860,25875977,4752967,A,10,MTH,0.5,0.5
167071,25871677,4755141,D,10,ART,0.5,0.5
228721,25907938,4755744,D,11,ELA,0.5,0.5
228721,25907388,4755895,A,11,SS,0.5,0.5
228721,25908289,4756398,B,11,SCI,0.5,0.5
783135,25918968,4759747,C,9,ELA,0.5,0.5
783135,25919525,4761741,C,9,SS,0.5,0.5
783135,25918099,4762424,B,9,SCI,0.5,0.5
783135,25918911,4762820,C,9,ART,0.5,0.5
740143,25918475,4763456,A,10,OTHER,0.5,0.5
167071,25872613,4767538,P,10,OTHER,0.5,0.5
329231,25871150,4767642,A,10,PE,0.5,0.5
329231,25869197,4767643,A,10,OTHER,0.5,0.5
329231,25874647,4767644,B,10,SCI,0.5,0.5
131348,25863100,4768555,C,11,ELA,0.5,0.5
131348,25866205,4769322,F,11,SCI,0,0.5
228721,25908462,4770008,D,11,LANG,0.5,0.5
131348,25867212,4770156,C,11,SS,0.5,0.5
126364,25914995,4771032,F,11,MTH,0,0.5
131348,25863743,4771067,C,11,OTHER,0.5,0.5
131348,25865037,4771371,C,11,ART,0.5,0.5
126364,25914334,4772227,D,11,ELA,0.5,0.5
164078,25911992,4773541,F,9,SS,0,0.5
164078,25913542,4773542,F,9,MTH,0,0.5
164078,25912963,4773543,F,9,ELA,0,0.5
164078,25914009,4773544,B,9,SCI,0.5,0.5
164078,25912817,4773545,D,9,MTH,0.5,0.5
319366,25911773,4773629,A,10,MTH,0.5,0.5
126364,25914513,4774403,B,11,SS,0.5,0.5
126364,25915553,4774857,C,11,SCI,0.5,0.5
815114,25913682,4776374,A,11,LANG,0.5,0.5
871203,25911739,4777180,B,11,OTHER,0.5,0.5
556785,25870480,4777367,P,10,OTHER,0.5,0.5
556785,25875024,4777368,F,10,MTH,0,0.5
556785,25876544,4777371,F,10,SCI,0,0.5
126364,25915031,4777434,B,11,ART,0.5,0.5
126364,25914180,4777439,A,11,PE,0.5,0.5
158592,25749206,4780923,F,10,PE,0,0.5
